name,category,primary_type,phone_number,website,address,rating,reviews,maps_url
Chindia Cultural Hotel,food_hospitality,inn,8750268352,,"F-9/14 A, Golf Course Rd, Above Headlocks Luxury Salon, Block F, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",2,2,https://maps.google.com/?cid=18027370835913746078&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
SBM Toilet,food_hospitality,public_bathroom,9863371332,,"Near Community Centre, Ambedkar Colony, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",3,2,https://maps.google.com/?cid=11856425190272655011&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Naresh Kumar,food_hospitality,tea_store,9871810552,,"Shop No2 Sector 29, Power Grid Corporation Of India, Sector 29, Gurugram, Haryana 122009, India",5,2,https://maps.google.com/?cid=1380945584648462657&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pecorrano,food_hospitality,restaurant,9310133690,,"Shop no 29, Ground Floor, Neo Mart, Vakil Market, DLF Phase-IV, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=8897101704752439346&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
A.k Sujit General Store,food_hospitality,general_store,9990310134,,"near Number Dar House, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=18169304703913951305&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Raghuveer Namkeen,food_hospitality,food_court,7078508634,,"90, Ifcco Chowk, Block C, Sector 17C, Sector 17, Gurugram, Haryana 122007, India",2.5,2,https://maps.google.com/?cid=8994126850606147756&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Galib Khan,food_hospitality,bakery,9319347006,,"38, Krishna Market Rd, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",3.5,2,https://maps.google.com/?cid=4543967396578221598&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ArjunSainiFriendHouse,food_hospitality,hotel,7880219041,,"BLOCK-A, A46/9, Sector 28, DLF Phase 1, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=4897582972336612035&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
RD GURJAR GENERAL STORE,food_hospitality,general_store,9414694683,,"46, Mehrauli-Gurgaon Rd, Heritage City, Sector 14, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=12085908753067665962&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bilakis Tea Stall,food_hospitality,tea_store,7583985379,,"41, Mehrauli-Gurgaon Rd, Sector 28, Maruti Housing Colony, Sector 14, Gurugram, Haryana 122009, India",4,2,https://maps.google.com/?cid=5878207736136683078&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nisha Kumari,food_hospitality,general_store,9958088007,,"shop no 2Sikandarpur, near by Shiv Mandir Marg, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=11961938295323280912&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Parvesh Kumar ......,food_hospitality,fast_food_restaurant,9711144075,,"11 Sarhaul Near Iffco Chauck, Sector 18, Gurugram, Haryana 122015, India",3.5,2,https://maps.google.com/?cid=3770692373250680373&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
csc center & Sah cyber cafe,food_hospitality,internet_cafe,9958220124,,"k2/1, Dakshin Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=5367555491193072974&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Universal Harvest Food,food_hospitality,shopping_mall,9520030018,,"Phase 1, DLF Grand Mall, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",4.5,2,https://maps.google.com/?cid=2494527803181700108&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Twiddles by Yuvraj Singh,food_hospitality,health_food_store,9625890911,https://www.twiddles.in/,"7, Nathupur Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,2,https://maps.google.com/?cid=6985705673937486892&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ashok Traders,food_hospitality,general_store,9468343800,,"Bihari Mandi, Nathupur, Sector 24, Gurugram, Haryana 122010, India",5,2,https://maps.google.com/?cid=3896503696156773209&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Aaalsee,food_hospitality,food,7289891873,,"Rm No 1 U, 8/41, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=7230834586568434128&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
MUM CAFE & BAKERY,food_hospitality,bakery,9870241130,,"24, Galli No. 15, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=14406691046387749830&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Stok Palace Heritage Hotel,food_hospitality,hotel,9622827727,http://stokpalaceheritage.com/,"Ground Floor, U-26A/6, Qutub Enclave, White Town Houses, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=10817989639435138603&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
First Coffee | DLF Atrium,food_hospitality,cafe,9217356974,https://nearme.firstcoffee.co.in/first-coffee-dlf-atrium-48094/home?utm_source=GBP,"Tower 3, Ground Floor, DLF Phase III Atrium Place, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",5,2,https://maps.google.com/?cid=10105880570471587597&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Maa ki Rasoi,food_hospitality,indian_restaurant,8448552646,,"V block lane, no V-21, DLF PHASE 3, Nathupur, Sector 24, Gurugram, Haryana 122002, India",5,2,https://maps.google.com/?cid=8720045819822660999&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Conveneo (Annapurna Retail),food_hospitality,convenience_store,8826282121,https://www.conveneo.in/,"Shop 3 & 4 Block, Regency Park-1, B 148, Block C2, DLF Phase IV, Sector 43, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=6375822352784499279&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
RahaCornerAswad,food_hospitality,wholesaler,7503951589,https://rahacorneraswad.in/,"Shop, No. L3, BLOCK-B, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",1,1,https://maps.google.com/?cid=3315282905789482372&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Himesh Tea Shop,food_hospitality,general_store,7701809369,,"Shop Np 78, Sector 29, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=13471950917766043734&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Manjila Kumari,food_hospitality,general_store,8448571909,,"Front Off Iffko Tokyo, Shop No 5, Sector 29, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=13358733236217117425&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sanjay Soni,food_hospitality,general_store,9540584858,,"Shop No -78, Park, Iffochowk Metro Station, near Leisure Valley Road, Sector 29, Gurugram, Haryana 122009, India",3,1,https://maps.google.com/?cid=12205282161688344987&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sachin Pal,food_hospitality,food_court,9773958027,,"IFFCO Maitro, Sector 29, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=9871490764998328699&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Desi Khidki,food_hospitality,fast_food_restaurant,9050200031,,"F3F8+4HW, Sector 29, Gurugram, Haryana 122009, India",4,1,https://maps.google.com/?cid=4556824926724109115&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Nashta Company,food_hospitality,restaurant,9818051404,,"Shop No. 4&5, First Floor, Neo Mart, Vakil Market, DLF Phase 4, Sector 28, Chakkarpur, Gurugram, Haryana 122009, India",4,1,https://maps.google.com/?cid=9150708685610014702&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Fruit Uncle mini Store,food_hospitality,grocery_store,9990730014,http://fruituncle.in/,"Silver Oaks Apartments, G Block, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=4933227706120297913&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"FORTUNE HOME GURGAON,NEAR MAX,FORTIS,MEDANTA",food_hospitality,bed_and_breakfast,9136151536,,"Essel Tower Road, NEAR, Mehrauli-Gurgaon Rd, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=8905642261636185496&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bature king,food_hospitality,fast_food_restaurant,9873820886,,"Shop No 729, near by Bijli Bord, Saraswati Vihar, Maruti Housing Colony, Gurugram, Haryana 122009, India",4,1,https://maps.google.com/?cid=6722399567324679615&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sammeer Khurshi Chicken Shop,food_hospitality,butcher_shop,9711452212,http://www.gatipackers.co.in/,"Shop No 29, Todal Mal Market, A-46, Chakkarpur, Sector 28, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=13517398366571759697&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Awadesh,food_hospitality,tea_store,6398399394,,"Shop No 788, Mehrauli-Gurgaon Rd, near MGF Metropolitan Mall, Sector 28, Maruti Housing Colony, Gurugram, Haryana 122009, India",5,1,https://maps.google.com/?cid=14263362200090051850&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sandhu Homes,food_hospitality,lodging,8899585926,,"913, Swami Vivekanand Block, Saraswati Vihar, Maruti Housing Colony, Gurugram, Sarhol, Haryana 122009, India",1,1,https://maps.google.com/?cid=12725738857272568346&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hotel Amisa,food_hospitality,hotel,7568666455,,"34, Plot number 17, Late, Amisa, Block H, DLF Phase 1, Sector 26, Gurugram, Haryana 122002, India",2,1,https://maps.google.com/?cid=7067385528845621227&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mohd. Iqbal Qureshi Mutton And Chicken Shop,food_hospitality,butcher_shop,9213922977,,"Urhfh, Abc, South Delhi NCR Region, F4HC+G88, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",5,1,https://maps.google.com/?cid=12288277817042560594&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Tea Stall Sachin,food_hospitality,tea_store,9161690404,,"3e, Old Post Office Road, Sikanderpur, DLF Phase 2, Aya Nagar, Gurugram, Haryana 122002, India",4,1,https://maps.google.com/?cid=12719635326060108423&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hotel & restaurant,food_hospitality,hotel,8368786879,,"Arjan Garh, Aya Nagar, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=1931737442264180564&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Sanjeev Egg, Bread, Tea stall",food_hospitality,store,9410224896,,"L-9, near Mother Diary, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=13980728534603960236&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
YOUR HIGHNESS GIRLS PG,food_hospitality,service,8197507842,,"S-24/1, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",5,1,https://maps.google.com/?cid=16922394313452838845&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PG in DLF Phase 3 by Blossom Stayz,food_hospitality,lodging,8045688221,https://www.blossomstayz.com/dlfphase3,"1, T19 Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",1,1,https://maps.google.com/?cid=1073676777493167172&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mahabeer General Store,food_hospitality,general_store,9650709208,,"F3R9+25P, opp. SIEMENS COMPANY, Sarhaul, Sector 18, Gurugram, Haryana 122015, India",5,1,https://maps.google.com/?cid=8912261222852686501&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Dharmendra General Store,food_hospitality,general_store,9799250871,,"2, near Bargad Chowk, Nathupur, Sector 24, Gurugram, Haryana 122002, India",1,1,https://maps.google.com/?cid=14900444295451492571&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Gauri Shankar,food_hospitality,restaurant,7979765098,,"H.No 220, Sector 37, Maruti Udyog, Sector 18, Sarhol, Gurugram, Haryana 122015, India",5,1,https://maps.google.com/?cid=690500417225313692&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Om Prakash Mandal,food_hospitality,bakery,7065688663,,"5, Balveer Market, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=10481617225190059216&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
STEPiNN ACME,food_hospitality,hotel,9899479622,,"S5/16, DLF PHASE-3, SECTOR 24, GURGAON Gurgaon, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",3,1,https://maps.google.com/?cid=14685398098869341732&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Hotdoggin Foods LLP,food_hospitality,fast_food_restaurant,9667446867,,"BT India, 8th Floor, Building No 14, DLF Cyber City DLF Phase 3, Sector 24, Gurgaon, Haryana - 122022, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",4,1,https://maps.google.com/?cid=11897200396905236334&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Between 2 buns,food_hospitality,restaurant,9809000901,,"V-23/1, V block, Sector 24, DLF phase 3 Gurgaon - 122001, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",5,1,https://maps.google.com/?cid=9832644792909154820&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pushpendra Tea Stall,food_hospitality,restaurant,9870755437,,"Shop No.55, Phase IV, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",5,1,https://maps.google.com/?cid=3460482523470694298&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Anmol Food,food_hospitality,fast_food_restaurant,9205182542,,"Shop 1, Shankar Chowk Rd, Phase V, DLF Phase 3, Sector 19, Gurugram, Haryana 122016, India",5,1,https://maps.google.com/?cid=9620871323013025098&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
On The Go | Downtown 4,food_hospitality,cafe,9220484888,,"GROUND FLOOR, DLF DOWNTOWN, 4, Sector 25A, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122001, India",5,1,https://maps.google.com/?cid=17796248266087076046&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kriya VedaTM ( Purity that Heals),food_hospitality,store,9870555300,https://www.kriyaveda.in/,"Regency Park-1, Block C2, DLF Phase IV, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=8581544525915084004&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
The Bambooshoots Club,food_hospitality,clothing_store,9456995876,https://bambooshootsclub.com/,"Floor No : 1st Floor, Building No: 7311, DLF Phase IV, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=13594065016534632660&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ramraj,food_hospitality,food_store,7380722561,,"547, Sector 30 M Wide Main Rd, near Chowki, Sector 27, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=14242674092225329771&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Wadhwa residency,food_hospitality,hotel,9910179479,,"E 2/12, Bodhi Marg, Block F, DLF Phase 1, Sector 26A, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=4729293865369697123&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shivam,food_hospitality,food_delivery,9250963294,,"Shivam Vita dairy, society, Hamilton Ct Rd, opp. REGENCY PARK-2, Sector 28, DLF City IV, Gurugram, Haryana 122505, India",,,https://maps.google.com/?cid=10860900032943464057&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Bhushan Verma,food_hospitality,general_store,9250120808,,"Shop No 123, near by Merto Station, Sector 29, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=11296843882702376851&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
sudama pandey,food_hospitality,bar,6307747063,,"shop, no 56, Sector 29, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=4161049323268283728&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jubair Ansari,food_hospitality,tea_store,9971175171,,"Block A, Sushant Lok Phase I, Sector 43, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=14873499190915131069&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Kirana Genral Store,food_hospitality,general_store,9355757193,,"Shop No.1, Vijay Hall, Jaina Market, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=14643122728359840543&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Natural or Nothing,food_hospitality,food,9599295211,https://www.naturalornothing.co/,"CEF Group - Tower B, 9th Floor, SAS Tower, near Medanta Hospital, Block B, Sector 26A, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=13730345885608487934&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ajay Mishra,food_hospitality,private_guest_room,7428699571,,"A-2/227A, Gali Number 5, Ishwar Colony, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=7730973817244077157&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Shanti Marche,food_hospitality,general_store,9818561207,,"Indian Tawa Story, Shop No 4,5,6,7 1st Floor, Neo Mart, Vakil market, Vakil, Sector 28, DLF Phase IV, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=1085707460592670322&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Satguru General Store,food_hospitality,general_store,8510870204,,"House No 71, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=9295309166738432240&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
20 SHM,food_hospitality,private_guest_room,8130313031,,"20, Shahtoot Marg, Block A, Sector 26A, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=11948421517918808680&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Mother Mary Public School, Aya Nagar, Delhi",food_hospitality,primary_school,9773619981,http://www.mmpsayanagar.in/,"Ishwar Colony, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=9029591475427550528&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Ch.Harswaroop bhawan aya nagar,food_hospitality,food_delivery,9953140052,,"A2/300, 47, Ishwar Colony, Phase 5, Aya Nagar Extension, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=16968125429803817989&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sher Khan General Store,food_hospitality,general_store,9818897049,,"Sector 28A, Maruti Housing Colony, Gurugram, Haryana 122009, India",,,https://maps.google.com/?cid=14420476861913716813&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Mother Dairy Milk Shop 14148,food_hospitality,food_store,7669920074,https://www.motherdairy.com/,"Milk Shop 14148 Shopping Complex Airforce Station, Mehrauli - Badarpur Rd, Arjan Garh, Aya Nagar, New Delhi, Delhi 110047, India",,,https://maps.google.com/?cid=8148271041923135973&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Sant Memorial Public School,food_hospitality,government_office,9818984542,https://www.linkedin.com/company/smps-gurgaon/,"Sector 17-B, Block B, IFFCO Colony, Sector 17, Gurugram, Haryana 122001, India",,,https://maps.google.com/?cid=17059417160802913796&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Yahya Khan General Store,food_hospitality,general_store,9813271350,,"10 Iffco Chowk, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=9893456348191256246&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Abhay Vegetables Shop,food_hospitality,food_store,9785797527,,"7 Honda Chok, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=1212501255126996375&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Vijay Yadav G Shop,food_hospitality,general_store,8433438515,,"32, 8, Mehrauli-Gurgaon Rd, DLF Phase 2, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=13822303483249561079&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Lalita Devi Shops,food_hospitality,juice_shop,9525038206,,"Chakkar pur, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=17205853263546672309&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jitendra Kumar fast food,food_hospitality,fast_food_restaurant,8595598382,,"Sector 28A, Chakkarpur, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=2012327491888487860&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Jai Ambe General Store,food_hospitality,general_store,9717528472,,"G6588, Viridh Ashram Marg, Block H, DLF Phase 1, Sector 26, Gurugram, Sikanderpur, Haryana 122002, India",,,https://maps.google.com/?cid=7933649304986764588&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Purple Inn,food_hospitality,inn,8088988711,,"F4H4+44X, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",,,https://maps.google.com/?cid=14773817620757531565&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Amway Nutrilite Artistry Dealer Gurgaon DLF,food_hospitality,consultant,9818300456,,"H.No.889, 1st Floor, CH Baktawar Singh Road, near IFFCO, Sector 17-B, Block B, Institutional Area, Sector 32, Gurugram, Haryana 122015, India",,,https://maps.google.com/?cid=7551713620390253832&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
