name,category,staff_potential,phone,website,rating,reviews,address,maps_url
Neevah fashions pvt ltd,,LOW,088260 96777,https://neevahfashions.com/,5,2,"Farm 9E, grand Westend Green, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=16500511536599961983&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NeoTech World Lab,medical_lab,LOW,0124 420 8694,https://www.neotechworldlab.com/,5,3,"Second floor, Neotech World lab Pvt. Ltd, Plot no. 1, near Passport Seva Kendra, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10234995535876765254&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Netfoto.in (Netfoto Pvt Ltd),service,LOW,090909 00780,https://www.netfoto.in/,4.8,41,"619, Udyog Vihar Phase V Rd, Udyog Vihar 3, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=7670126844894565336&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Netlink Business Systems Pvt. Ltd.,,LOW,0124 484 6926,,4.6,7,"Plot No. 521, Level 5, Phase - III, Udyog Vihar, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=16369134474032478950&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Netrika Consulting India Pvt. Ltd.,service,LOW,0124 488 3000,https://www.netrika.com/,4.1,77,"Plot #2, Industrial Estate, Phase IV, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14118436854090965394&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Network18,,LOW,0124 480 3100,,4.5,31,"No. 9, 7th Floor, Bank of America, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=12910597784641958357&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NextWebGen InfoTech Private Limited,,LOW,088608 24396,http://www.nextwebgen.com/,5,2,"OE-410, OAKWOOD ESTATE OAKWOOD ESTATE CONDOMINIUM ASSOCIATION, Akashneem Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1492513415475222976&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nextwork Technologies Private Ltd,,LOW,081784 41410,,4.7,96,"Wework, DLF Cyber City Rd, DLF Cyber City, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=6907472214015034762&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Niku transport,transportation_service,LOW,093191 89058,,5,7,"Sarhaul, Sector 18, Sarhol, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10595509004889995005&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nirvasa Healthcare Pvt. Ltd.,consultant,LOW,0124 481 1144,https://www.nirvasa.com/,3.7,125,"Plot No.- 404-405, Phase III, Udyog Vihar III, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=9141004182351957935&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nishant Taxi Service,taxi_service,LOW,098108 24177,,1,1,"Shop No.2, Nambardar Market, A-46 Road, Sector 28, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=3215172239568429746&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nitika Gulati,astrologer,LOW,098999 66480,http://www.nitikagulati.com/,4.8,46,"A 24/18, DLF Phase 1, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16500723038524881875&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NK Global,manufacturer,LOW,085869 34780,,4.2,6,"PLOT NO 155-156, 2nd Floor, F3FM+C3H, Saraswati Vihar, Chakkarpur, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=9509172856026955495&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Noble Socio-Scientific Welfare Organization,association_or_organization,LOW,098104 29511,,,,"H-16/6, DLF City Phase 1, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=1355516079100077441&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nutri Delight Diet Specialist,consultant,LOW,097282 80456,,5,22,"House No. 304, near palam Vihar Mod, Sector 22A, Sector 22, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=16583187017121582874&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nuumaaish Designs,service,LOW,082997 54319,https://anuragyadav7149.wixstudio.com/nuumaaish,5,7,"DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1318082698742019199&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
NY Creations,service,LOW,099117 09997,,5,2,"61/2, 147, Old Delhi Gurugram Rd, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=3197211928793691341&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Nyay Vidhi,consultant,LOW,096546 50071,,5,8,"S16/10, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=18072954726655391277&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
O2PRO,health,LOW,095772 00200,https://o2procare.com/,4.7,1478,"Plot no. 859, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14616627638422089959&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Occupational therapy,service,LOW,099109 84466,,,,"F4Q5+2VM, S-16, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=17997465422859029120&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Om Sai Cricket Academy,athletic_field,LOW,081782 54415,,4,174,"near by Yadav farm house, Rajokri Village, Rajokri, New Delhi, Delhi 110038, India",https://maps.google.com/?cid=12395030102047258081&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
One Impression,service,LOW,093111 24148,http://www.oneimpression.io/,4.3,377,"RMZ Infinity Park, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14349101119855059055&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ONille Digital,service,LOW,099999 72558,,4.4,16,"Plot 21, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14062125522201822032&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Onkar Infotech,,LOW,0124 400 4742,http://www.onkarinfotech.com/,3.9,261,"117, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=18133850940524353120&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Online || Best Spoken English and PD Classes in Gurugram | LingVoo,educational_institution,LOW,085728 98038,,5,6,"9th Floor, Forum, WeWork Coworking, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7845766583033759514&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
onWork.ai - User Behaviour Analytical Tool,,LOW,084477 31106,https://onwork.ai/,,,"Plot #10, Gulmohar Marg, Mehrauli-Gurgaon Rd, near Privat Hospital, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11966948687214989061&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Optimint,,LOW,0124 419 2645,https://www.optimint.com/,3.7,44,"Plot 695 & 696, Udyog Vihar Phase V Rd, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=5505304250697683633&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Optimum Logic Private Limited,,LOW,095991 10321,https://www.optimumlogic.com/,3.3,3,"7th floor, 108, Udyog Vihar Phase 1, Dundahera Village, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=8839746742760157630&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
OPUS ARCHITECTS,service,LOW,098100 11345,http://www.designopus.net/,4.7,19,"A-116,Sushant Lok-1, gurgaon, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=12296235864221357270&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
ORBLR DRIVTECH,manufacturer,LOW,096969 69030,https://www.orblr.in/,5,13,"337, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3773765197162607783&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Orient Fashion Export (India) Private Limited,,LOW,011 4260 0000,https://www.orientfashions.com/,4.2,53,"Plot No- 488-489, Udyog Vihar, Phase III, Road, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=913376958620755072&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Origami Classes,,LOW,098162 47807,,5,5,"M-13, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8395700000435431865&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Orkids,educational_institution,LOW,011 4058 4202,https://orkids.in/,,,"C-87, Kalkaji, Sector 28, Sushant Lok Phase I, New Delhi, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=7864311203003735025&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pace Fleet Management Pvt Ltd,transportation_service,LOW,011 4603 7207,,3.8,19,"NH48, Khasra No 34/16 Ground floor, D Block, Kapashera, Delhi, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=315935438010491750&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Packer & Movers Pvt. Ltd.,transportation_service,LOW,085100 02857,,4.6,5,"Shop No 1, Sector 18, Hyatt Palace, Electronic City, Phase Iv, Udyog Vihar, Gurugram Delhi NCR, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=15788859852128311268&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PACKERS AND MOVERS GURGAON PACKERS AND MOVERS IN GURGAON,moving_company,LOW,090532 43625,https://boxnmove.com/,,,"Shop No. 55, Mehrauli-Gurgaon Rd, Mushedpur, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17395811963453334879&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Palm Fibre (India) Pvt Ltd Gurgaon,manufacturer,LOW,0124 400 5972,https://www.palmfibreindia.com/,3,1,"Plot No 860, Phase V, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=7996051824770589007&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PARASNATH BUILDWELL PVT. LTD,,LOW,098106 72262,https://www.parasnathbolt.com/,5,5,"Plot No.12 Sector-56, Phase IV, Industrial Area, Kundli, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=18130355604654850325&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"Pashuboli, New Delhi",service,LOW,099148 93215,,3.3,7,"JMK Tower, Rajokri Flyover, near City Park Hotel, D Block, N.H -8, Kapas Hera Estate, New Delhi, Delhi 110097, India",https://maps.google.com/?cid=1383608798721202847&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pass Toll Pvt Itd,wholesaler,LOW,087969 11950,,,,"Nathupur, U Block, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7018951878895057763&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pasupati Spinning & weaving Mills Ltd,manufacturer,LOW,093120 73925,http://pasupatitextiles.com/,4.3,6,"Plot no 99, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=14550227550617338063&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pathkind Labs,medical_clinic,LOW,095134 45417,https://nearby.pathkindlabs.com/pathkind-labs-sector-18-gurugram-28574/home?utm_source=GMB,4.8,5890,"Plot No 55-56, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=7931440721018313346&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Peoplefy,service,LOW,098607 10801,https://www.peoplefy.com/,5,1,"7A, 7A, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=14028602883698656003&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PerfectionGeeks Technologies,,LOW,089209 47884,http://www.perfectiongeeks.com/,4.9,63,"Plot 378-379, Udyog Vihar Phase 4 Rd, near nokia building, Electronic City, Phase IV, Udyog Vihar, Sector 19, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=15737065185573664692&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PG In Gurgaon,service,LOW,099990 50090,https://www.tenanto.in/pg-coliving/gurugram/gurugram/pid/desc,2.6,18,"House No. 142, Sector-22A, IDPL Twp, Sector 22A, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14298290959290231438&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Photons Delivery Systems,,LOW,089203 00395,https://www.photonsdeliverysystems.com/,5,1,"Shed No-3, ANSAL PALAM UDYOG, plot no-10, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6621956056073616067&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Piclelo – Vintage Photobooth (Delhi NCR),service,LOW,082002 32407,https://piclelo.in/,5,50,"U24A, 8, Pink Town House Rd, U Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=7448264901437358363&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pimitinfotech,manufacturer,LOW,0124 406 8721,http://pimitinfotech.com/,1,1,"UV-136, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=9147808991250704695&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pinaki Retail,wholesaler,LOW,095825 70438,https://www.pinakiretail.com/,5,5,"Shed A-22, Ansal Palam Udyog, Plot No 3, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=2724578469895235626&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pink & Purple Events,,LOW,098111 49686,https://www.pnpevents.in/,,,"Plot No 31, Maruti Udyog, Sector 18, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=16600360533301114262&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pinqode,,LOW,0124 430 5760,,,,"241, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=14902163940331058548&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pixelwork Interactive,service,LOW,098910 98122,https://www.pixelworkinteractive.com/,4.4,19,"249, Udyog Vihar Phase V Rd, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=7144993265104591791&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Placement-X,local_government_office,LOW,098175 95467,https://placementx.com/,,,"6th Floor, Cyber City, DLF Cyber City, DLF Phase 2, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=1771575278465631748&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Planners Group Private Limited,service,LOW,0124 406 0050,http://www.plannersgroup.org/,4.6,17,"w 12 29 1st floor iii 122001, 29, DLF City Phase 3 Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=8786834002266725739&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Platform for Action in Creative Theatre (PACT),association_or_organization,LOW,081308 16877,,5,48,"149, Shankar Chowk Rd, Udyog Vihar Phase 1, The National Media Centre, Sector 24, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=3506871889010017760&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PMR,,LOW,0124 455 1400,https://www.pmrelocations.com/,4.9,466,"Plot No. 370 Udyog Vihar Phase 4, Rao Gajraj Singh Marg, Electronic City, IDPL Twp, Sector 22A, Sector 18, Gurugram, Haryana 122022, India",https://maps.google.com/?cid=1026285726423525852&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Police Station dlf phase 3,government_office,LOW,0124 256 6380,http://gurgaon.haryanapolice.gov.in/contact.htm,,,"F4W4+RWC, 18th Road, near Sai Baba Temple, V Block, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=13678711805486582507&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Policy Ensure,insurance_agency,LOW,062830 62011,https://policyensure.com/,3.3,4,"207, 2nd Floor, Time Tower, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=5678269851975660801&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pomelo Digital India,service,LOW,098710 95395,https://www.pomelodigital.in/,3.7,6,"Unit No.26, HARTRON Complex, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=18443092855637969274&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pomelo Employer Branding,consultant,LOW,098710 95395,https://www.pomeloemployerbranding.com/,5,3,"Unit No. 26, HARTRON Complex, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=4761706175881476950&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pooja Clinic,medical_clinic,LOW,063938 53338,,5,2,"Shop No-3 U Block Samadhi Asthal, Nathupur, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=14578947523978220049&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PR kulhad company,manufacturer,LOW,081788 66276,,5,3,"Subedar major laxmi chand road, building no 5, Gali no 2, Maruti Udyog, Sector 18, Gurugram, Sarhol, Haryana 122015, India",https://maps.google.com/?cid=14719746013082094018&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PR Pundit Havas Red,service,LOW,0124 422 9300,http://www.prpundit.com/,4,49,"273, Udyog Vihar II Rd, Phase II, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=4345676696536357291&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Prabhat Electrical,service,LOW,099589 81684,,,,"Vats Market, NCR, near Icici Bank Atm, Tibri Mohala, Dundahera Village, Sector 20, Gurugram, Region, Haryana 122016, India",https://maps.google.com/?cid=1247938108642142426&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Practical Nirvana - Past Life Regression,service,LOW,098712 60053,https://pastliferegressiontherapy.in/,5,7,"DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=11769064801863041021&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Prakash Parcel Services Limited,transportation_service,LOW,093505 56777,http://www.pps.in/,5,3,"Sector 37, Maruti Udyog, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=6109165949916475626&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Pred Labs | Fully Automated High Quality Lab,medical_clinic,LOW,0124 459 4087,https://predlabs.in/,5,5,"355, Udyog Vihar II Rd, Phase-2, Phase II, Udyog Vihar, Sector 19, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12471098630107678641&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Princess Pea India,sculpture,LOW,099101 66057,https://princesspeaindia.com/shop,5,1,"GH1 GC GurgaonOne, Sector 22, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=10070624466306270374&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Priyanka India Pvt Ltd,consultant,LOW,093112 60122,http://www.priyankaindia.com/,,,"Unit GF-15, Emaar Mgf Capital Tower, 1 - Downtown, Mehrauli-Gurgaon Rd, Sikanderpur, Sector 26, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=13790576828560488954&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Procloz,,LOW,0124 402 9160,http://www.procloz.com/,4.2,10,"Level 7, Ambience Mall, National Highway - 8, Ambience Island, DLF Phase 3, Sector 24, Gurugram, Haryana 122010, India",https://maps.google.com/?cid=15155283350515013897&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Projects in Dwarka Expressway,,LOW,096545 29360,http://projectsindwarkaexpressway.com/,4,3,"607, Time Tower, M.G Road, Sector 28, Sushant Lok Phase I, Gurugram, Haryana 122009, India",https://maps.google.com/?cid=9217998691256414421&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PSC Facility Management Services,service,LOW,079729 58171,https://www.pscfacilitymanagement.com/,5,16,"T, 485, Nathupur Rd, DLF Phase 3, Sector 24, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=7863454046845287363&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
PstGems Private Limited,manufacturer,LOW,084477 36732,https://positivegems.com/,4.3,14,"Building No. 22, Electronic City, Phase IV, Udyog Vihar, Sector 18, Gurugram, Haryana 122015, India",https://maps.google.com/?cid=12459600507344799558&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
"PURFLUX ENGINE SYSTEMS INDIA PVT LTD ( Gurugram, Haryana )",manufacturer,LOW,096324 55177,http://sogefigroup.com/,4.1,116,"PLOT NO. 244, Udyog Vihar Phase 1, Udyog Vihar, Sector 20, Gurugram, Haryana 122016, India",https://maps.google.com/?cid=12355658674707894261&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Purniya Clinic,medical_clinic,LOW,092890 42045,,5,1,"772, NCR, near Rbs Hospital, Balveer Market, U Block, Nathupur, Sector 24, Gurugram, Region, Haryana 122002, India",https://maps.google.com/?cid=7193485291572700092&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
Purple Aquarium Studios,,LOW,098107 56518,http://purpleaquarium.in/,3.6,9,"10, Gulmohar Marg, DLF Phase 2, Sector 25, Gurugram, Haryana 122002, India",https://maps.google.com/?cid=17738718444845475541&g_mp=Cilnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaE5lYXJieRACGAQgAA
